"","Ti","Yi","Di","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv"
"1266",52,29,1,-0.163411764980663,-0.765848164499736,0.317522464336006,0.851384536287572,1,1,0,1,1,0
"1267",63,28,1,1.56760529688518,-0.507399388760868,0.00711977949537488,0.180479289722495,0,0,0,0,1,0
"1268",60,28,1,0.354856816416295,-0.753541079940742,-0.21254981285338,0.300807852566527,1,0,0,0,0,1
"1269",65,28,1,-2.08100551614941,0.682285451941858,-1.27030665427184,-0.177087487199627,0,1,0,0,0,0
"1270",62,27,1,0.0438956675781199,0.0669312239921722,-0.0454099056315012,-0.72836907831401,1,0,0,0,0,1
"1271",64,28,1,0.406683674555991,-1.73400548314058,0.193361390399754,1.25743227980879,0,1,1,0,0,1
"1272",63,27,1,1.02860597223234,-0.753541079940742,2.83655963746574,-0.269808929042767,0,0,0,0,0,1
"1273",31,28,1,0.935317627580888,-0.753541079940742,-0.126592146282128,-0.776650244896187,1,0,0,0,0,1
"1274",39,28,1,0.738375566650044,-0.753541079940742,-0.847681460296517,0.566326466287568,1,1,0,0,0,1
"1275",64,28,1,0.499972019207443,-1.73400548314058,-0.549217340257449,0.869100122153542,1,1,1,0,0,1
"1276",52,28,1,-2.60963946917431,-0.400737989249589,-1.27030665427184,0.880712930057204,0,1,0,1,1,0
"1277",50,28,1,0.759106309905922,-1.73400548314058,0.188585964479129,1.2658261251168,1,1,1,0,0,1
"1278",36,27,1,-0.32925771102769,-0.240745889982671,0.453622103073821,-1.38703522080246,0,0,0,0,0,0
"1279",57,28,1,-0.692045718005561,-0.134084490471392,-0.394015997837133,0.814105179807058,1,0,0,0,1,0
"1280",64,28,1,-0.412180684051203,-0.154596298069715,-0.620848729066825,-0.193353904912111,1,1,0,1,0,0
"1281",61,28,1,0.862760026185314,0.272049299975401,0.064424890542876,1.62535762289014,0,1,0,0,0,1
"1282",60,28,1,0.147549383857512,-0.753541079940742,-0.396403710797446,0.0760322677651511,1,1,0,1,0,0
"1283",51,28,1,0.406683674555991,-0.343304927974285,0.785514204557265,-1.32329880031032,0,0,0,0,0,0
"1284",46,27,1,1.0182406006044,0.313072915172046,-0.766499219645891,-1.86897254067844,1,0,0,0,0,0
"1285",41,23,1,1.27737489130288,-0.753541079940742,-0.460871960725884,-0.972450793668589,0,0,0,0,0,1
"1286",62,23,1,0.7798370531618,-0.343304927974285,-0.668602988273076,1.18554203723768,1,1,0,1,1,0
"1287",28,23,1,0.209741613625146,-0.753541079940742,-1.09361589520871,-1.30132503120316,0,0,0,0,0,0
"1288",59,23,1,-0.163411764980663,0.0464194163938493,-0.21254981285338,-0.37449242834204,1,1,0,1,0,1
"1289",63,23,1,-1.63529453614802,0.0669312239921722,-1.27030665427184,0.510357068469721,0,1,0,0,1,0
"1290",45,24,1,-0.401815312423264,0.661773644343535,-0.556380479138386,-0.408712078095104,1,1,0,1,0,0
"1291",28,23,1,1.10116357362791,-0.753541079940742,-0.570706756900262,-0.0944789135424497,0,0,0,0,0,1
"1292",45,23,1,0.261568471764842,0.272049299975401,0.119342288630065,-1.22294653095161,0,0,0,0,1,0
"1293",60,23,1,-0.484738285446777,0.00539580119720355,-0.482361377368697,-0.834905868593878,1,0,0,0,0,0
"1294",49,23,1,0.593260363858895,-1.73400548314058,-0.697255543796827,2.02795611922822,0,1,1,0,0,1
"1295",35,23,1,0.137184012229572,-0.240745889982671,-0.145693849964628,0.588572651968018,0,1,0,0,0,1
"1296",42,23,1,-0.0286619338174543,-0.179210467187702,-0.0406344797108761,-0.556070604495541,0,1,0,1,0,0
"1297",63,23,1,0.748740938277983,-0.810974141216046,-0.852456886217142,-0.0235984330675358,0,1,0,0,0,1
"1298",66,23,1,-0.215238623120359,-1.73400548314058,0.549130621486323,1.00025777929383,0,1,1,0,0,1
"1299",40,23,1,1.19445191827937,-0.753541079940742,-0.582645321701824,1.18874188436765,1,1,0,1,0,1
"1300",53,23,1,-0.101219535213028,0.497679183556952,0.155157983034753,0.75947117088975,0,1,0,1,1,0
"1301",61,23,1,-3.06571582080363,0.624852390666554,-1.27030665427184,0.294991460876042,0,1,0,1,1,0
"1302",62,23,1,-0.619488116609987,1.11303341150664,-0.456096534805259,-1.33068261919629,1,0,0,0,1,0
"1303",29,23,1,0.230472356881025,-0.134084490471392,-0.826192043653704,-0.0351979523837225,1,1,0,1,0,1
"1304",52,23,1,-0.536565143586473,-1.73400548314058,-0.207774386932754,0.395859182396287,1,1,1,0,0,1
"1305",56,23,1,0.728010195022105,-0.343304927974285,-0.0191450630680631,0.33306500745782,1,1,0,0,1,0
"1306",47,23,1,-0.256700109632116,1.50275775587477,-0.47519823848776,-2.89582270602141,0,0,0,0,0,0
"1307",34,23,1,0.593260363858895,-0.835588310334034,-0.723520386360265,0.843360526134534,1,1,0,1,1,0
"1308",41,23,1,-0.246334738004177,0.805356297531795,0.00950749245568749,-1.04020170160887,1,0,0,0,0,0
"1309",60,24,1,1.12189431688379,-0.753541079940742,-0.0334713408299384,0.203211274518711,1,1,0,1,0,1
"1310",27,23,1,0.572529620603017,-1.73400548314058,1.38483015759571,0.116632017468765,1,1,1,0,0,1
"1311",38,23,1,-0.20487325149242,-0.671493849547451,-0.532503349535261,0.760270681292125,0,1,0,1,1,0
"1312",63,23,1,-2.29867832033613,-0.113572682873069,-1.27030665427184,0.105691529196878,0,1,0,1,1,0
"1313",62,23,1,0.883490769441192,-0.753541079940742,-1.21061383026402,0.25281758419064,1,1,0,1,1,0
"1314",28,23,1,-0.45364217056296,0.00539580119720355,1.29648477806415,-0.939317250659242,0,0,0,0,0,0
"1315",63,23,1,0.0749917824619374,-0.753541079940742,-0.303282905345256,1.21219648317556,1,1,0,1,0,1
"1316",41,23,1,-1.82187122545093,0.272049299975401,-1.27030665427184,0.477107582812224,0,1,0,1,1,0
"1317",66,23,1,-0.598757373354108,0.231025684778755,-0.842906034375892,0.279756977780102,1,1,0,1,0,1
"1318",64,23,1,-0.246334738004177,-0.195619913266361,0.596884880692574,0.479138388764884,0,1,0,1,1,0
"1319",57,23,1,-0.743872576145256,2.57347411250723,-4.33593855628074e-05,-2.36896764357473,0,0,0,0,0,0
"1320",62,23,1,-1.05483372498343,0.727411428658168,0.257829640328192,-0.202099642282592,1,1,0,1,1,0
"1321",60,23,1,-1.9462556849862,-0.0971632367944108,-1.27030665427184,0.697659337513092,0,1,0,1,1,0
"1322",24,23,1,0.137184012229572,-1.73400548314058,0.551518334446636,0.620527749452509,0,1,1,0,0,1
"1323",64,23,1,0.924952255952949,0.374608337967015,0.663740843581326,0.692884221886016,1,1,0,1,1,0
"1324",39,23,1,0.0957225257178157,0.272049299975401,-0.188672683250254,1.62175503782542,0,1,0,1,1,0
"1325",62,23,1,0.966413742464705,-0.138186851991057,2.36856789724448,0.338228138879318,0,1,0,1,0,0
"1326",63,23,1,-0.526199771958534,-1.73400548314058,0.427357260510383,-0.200984216498347,0,1,1,0,0,0
"1327",26,23,1,-0.629853488237926,0.928427143121732,-0.444157970003697,-1.15114753823989,1,0,0,0,0,1
"1328",59,23,1,0.230472356881025,-0.0971632367944108,1.1532220004454,-0.906774929854085,0,0,0,0,0,0
"1329",58,23,1,1.256644148047,-0.589446619154159,1.32991275950853,0.818345889578409,0,1,0,1,0,1
"1330",49,23,1,-0.0182965621895151,-1.73400548314058,1.02667321354883,-0.234585092991357,1,1,1,0,1,0
"1331",63,22,1,-2.55781261103461,0.210513877180432,-1.27030665427184,-0.887176523917732,0,0,0,0,1,0
"1332",36,23,1,0.676183336882409,-0.753541079940742,-0.186284970289941,0.850937197366109,0,1,0,1,0,0
"1333",64,23,1,-2.46452426638316,-0.400737989249589,-1.27030665427184,0.114556358747243,0,1,0,1,1,0
"1334",33,23,1,-2.48525500963904,0.354096530368692,-1.27030665427184,0.802518474778604,0,1,0,1,1,0
"1335",61,23,1,0.987144485720584,-0.138186851991057,0.890573574811018,-0.216662600403649,0,1,0,1,0,1
"1336",28,23,1,1.04933671548822,-0.769950526019401,-0.964679395351832,0.78051741808724,1,1,0,0,0,1
"1337",32,23,1,0.883490769441192,-0.753541079940742,0.491825510438822,0.00152120969178187,1,1,0,0,0,0
"1338",51,23,1,1.09079820199998,-0.753541079940742,2.23963139738761,1.4084881289514,1,1,0,1,1,0
"1339",50,23,1,0.147549383857512,-0.753541079940742,-0.432219405202134,1.21721744962291,0,1,0,1,0,1
"1340",63,23,1,0.29266458664866,-0.712517464744097,-0.780825497407766,1.03734916123508,0,1,0,1,1,0
"1341",63,23,1,-0.671314974749682,1.54378137107142,-0.778437784447453,-0.886364476363328,0,0,0,0,0,1
"1342",41,23,1,-2.25721683382437,0.313072915172046,-1.27030665427184,0.0887830719095702,0,1,0,1,1,0
"1343",33,22,1,-0.0908541635850892,0.661773644343535,-0.138530711083691,-1.21946266977063,1,0,0,0,0,0
"1344",59,23,1,0.748740938277983,-0.523808834839526,-0.0788378870758768,0.445700643309763,1,1,0,1,1,0
"1345",62,23,1,-0.671314974749682,3.2708755708502,2.66703201728355,-1.62591004563258,0,0,0,0,0,0
"1346",63,23,1,0.137184012229572,0.313072915172046,0.310359325455068,1.16532064870767,1,1,0,1,1,0
"1347",33,23,1,0.593260363858895,-0.753541079940742,1.08397832459633,1.12338359049667,0,1,0,1,1,0
"1348",64,23,1,0.468875904323626,-0.507399388760868,1.61405060178572,0.186929520225435,0,0,0,0,1,0
"1349",58,23,1,-0.0701234203292109,-0.609958426752482,0.914450704414143,0.724468698973662,0,1,0,0,0,1
"1350",48,23,1,1.12189431688379,0.272049299975401,1.38721787055603,-0.524603480539348,0,0,0,0,0,1
"1351",36,23,1,1.43285546572197,-0.917635540727325,-1.11988073777215,0.597282589560694,0,1,0,0,1,0
"1352",64,24,1,0.966413742464705,0.313072915172046,-0.441770257043384,-0.578464339711806,1,0,0,0,1,0
"1353",28,22,1,-0.899353150564344,0.645364198264877,0.594497167732262,0.758530121477131,1,1,0,1,1,0
"1354",30,22,1,0.893856141069131,0.272049299975401,-0.47519823848776,0.772548427567583,0,0,0,0,1,0
"1355",42,22,1,0.251203100136903,-0.134084490471392,-0.628011867947763,1.58105019299324,1,1,0,1,1,0
"1356",43,22,1,-0.235969366376238,0.313072915172046,-0.408342275599008,-0.208806561012907,1,0,0,0,1,0
"1357",64,22,1,1.22554803316318,-1.73400548314058,0.219626232963192,1.12184168794786,1,1,1,0,1,0
"1358",32,22,1,0.427414417811869,-0.134084490471392,0.503764075240385,0.676466056832188,0,1,0,1,1,0
"1359",49,22,1,0.406683674555991,-0.0971632367944108,-0.904986571344018,-0.0259124425273745,1,1,0,0,1,0
"1360",59,22,1,0.230472356881025,-0.134084490471392,0.799840482319141,1.07271105955804,0,1,0,1,1,0
"1361",45,22,1,0.821298539673557,-0.0520372600781004,-0.551605053217761,0.583243754947105,0,0,0,0,0,1
"1362",60,22,1,-0.432911427307082,0.0874430315904951,-0.694867830836514,-0.752242137900887,1,0,0,0,1,0
"1363",65,22,1,-0.401815312423264,0.542805160273263,2.80551936898168,2.25744022550874,1,1,0,0,0,0
"1364",49,22,1,0.7798370531618,-0.954556794404306,-0.654276710511201,0.815975955461019,0,1,0,1,1,0
"1365",63,22,1,0.759106309905922,-1.73400548314058,1.16516056524696,0.203083637820941,0,1,1,0,0,1
"1366",60,22,1,-0.173777136608603,0.313072915172046,0.515702640041948,0.42790294184298,0,1,0,1,1,0
"1367",60,22,1,-0.121950278468907,-0.671493849547451,0.348562732820069,1.21197627057282,1,1,0,1,1,0
"1368",25,22,1,-0.184142508236542,0.661773644343535,-0.277018062781818,-0.638615883307262,1,1,0,0,0,0
"1369",45,22,1,-0.370719197539447,-0.195619913266361,1.75492566644416,1.16147574971809,0,1,0,1,1,0
"1370",31,22,1,0.0335302959501807,-0.753541079940742,-0.835742895494954,-0.832089187302492,0,0,0,0,0,0
"1371",37,22,1,0.572529620603017,0.0669312239921722,0.596884880692574,0.763230520392558,0,1,0,1,1,0
"1372",60,22,1,-0.464007542190899,0.95304131223972,-0.534891062495573,-0.218350449112657,1,0,0,0,1,0
"1373",63,22,1,0.831663911301496,0.0669312239921722,1.72866082388072,-1.14111744454374,0,0,0,0,1,0
"1374",62,22,1,0.831663911301496,0.0669312239921722,-0.499075368090885,0.147881446527787,0,0,0,0,1,0
"1375",40,22,1,-2.63037021243018,0.706899621059845,-1.27030665427184,0.382141996505389,0,1,0,1,0,1
"1376",39,22,1,0.365222188044234,-0.503297027241204,3.8943164788842,1.08467563041169,0,1,0,0,0,1
"1377",64,22,1,0.41704904618393,-0.507399388760868,-0.477585951448072,1.08538393312893,0,1,0,1,1,0
"1378",58,22,1,0.603625735486835,-0.343304927974285,-1.17957356177996,0.812643727714098,0,1,0,1,1,0
"1379",30,22,1,-0.443276798935021,-1.73400548314058,0.188585964479129,-0.208646585505267,1,1,1,0,1,0
"1380",50,26,1,-0.0286619338174543,0.47716737595863,0.0477108998206882,-0.878148361777858,0,0,0,0,1,0
"1381",64,27,1,-2.00844791475383,-0.507399388760868,-1.27030665427184,0.785578955481394,0,1,0,1,1,0
"1382",63,27,1,-2.12246700266117,0.148978454385464,-1.27030665427184,0.219665202947047,0,1,0,1,1,0
"1383",34,26,1,-2.1846592324288,-0.0971632367944108,-1.27030665427184,1.71496806287967,0,1,0,0,0,1
"1384",63,26,1,0.738375566650044,-1.73400548314058,0.0787511683047514,1.35766174071734,0,1,1,0,0,1
"1385",39,27,1,0.0853571540898765,0.272049299975401,0.0405477609397505,0.0446996943979688,1,0,0,0,0,1
"1386",61,26,1,0.261568471764842,-1.73400548314058,0.00234435357474981,0.466090933345856,1,1,1,0,0,0
"1387",63,26,1,0.437779789439808,-1.73400548314058,-0.754560654844328,0.0170647579196405,1,1,1,0,0,1
"1388",64,26,1,-0.20487325149242,-0.507399388760868,-0.51340164585276,1.01053436151031,0,1,0,1,0,1
"1389",63,26,1,1.05970208711616,-1.73400548314058,1.16516056524696,0.19207332980096,1,1,1,0,0,1
"1390",63,26,1,-2.03954402963765,0.272049299975401,-1.27030665427184,-0.17826705009964,0,1,0,1,1,0
"1391",38,26,1,0.0335302959501807,-0.0561396215977651,-0.902598858383706,-1.37183679306765,1,0,0,0,0,0
"1392",45,26,1,0.893856141069131,-0.753541079940742,-0.678153840114326,1.63058772826123,0,1,0,1,1,0
"1393",61,27,1,0.137184012229572,0.313072915172046,0.904899852572893,-0.411659960378261,1,0,0,0,1,0
"1394",62,26,1,-0.536565143586473,1.54788373259108,-0.0764501741155642,-1.02800231984441,0,0,0,0,0,0
"1395",63,26,1,0.686548708510348,-0.548423003957514,0.0357723350191254,1.31431832989734,0,1,0,0,1,0
"1396",63,26,1,0.375587559672173,-1.73400548314058,1.27738307438165,0.654276256555746,0,1,1,0,0,1
"1397",50,26,1,0.91458688432501,-0.179210467187702,0.343787306899444,1.02791334886153,0,1,0,1,1,0
"1398",55,26,1,-2.08100551614941,-0.138186851991057,-1.27030665427184,0.586453305546001,0,1,0,1,1,0
"1399",50,26,1,0.29266458664866,-1.73400548314058,-0.84051832141558,1.22852799140144,0,1,1,0,0,1
"1400",37,27,1,0.16828012711339,0.456655568360307,-0.587420747622449,-0.957315430674659,1,0,0,0,0,1
"1401",63,26,1,-2.02917865800971,-0.0971632367944108,-1.27030665427184,0.0752109825034507,0,1,0,1,1,0
"1402",63,26,1,-0.567661258470291,-1.73400548314058,0.267380492169443,0.181642016046706,0,1,1,0,0,0
"1403",43,26,1,0.976779114092645,-0.753541079940742,-0.482361377368697,0.971799586835338,1,1,0,1,1,0
"1404",64,26,1,-0.723141832889378,1.05149798871167,1.7238853979601,0.311363157280024,0,0,0,0,0,0
"1405",50,26,1,0.209741613625146,-0.753541079940742,-0.0860010259568145,-0.707010624678572,0,0,0,0,0,0
"1406",55,26,1,1.12189431688379,-0.0971632367944108,-0.601747025384325,-0.18899671314518,1,1,0,1,1,0
"1407",50,26,1,-0.235969366376238,0.107954839188818,2.93445586883856,1.59389622773475,0,1,0,1,1,0
"1408",55,26,1,1.03897134386028,-0.753541079940742,1.10546774123915,1.26050855376089,1,1,0,1,0,1
"1409",61,26,1,0.323760701532477,-1.73400548314058,1.08875375051696,1.26450710066255,0,1,1,0,0,1
"1410",33,25,1,-0.111584906840968,0.313072915172046,-0.293732053504006,1.24218921285814,1,1,0,1,1,0
"1411",39,25,1,1.51577843874548,-0.753541079940742,0.0811388812650638,-0.717552855035919,1,0,0,0,0,0
"1412",56,26,1,1.05970208711616,-0.248950613022,-0.014369637147438,-1.12452223656102,1,0,0,0,0,0
"1413",59,25,1,1.09079820199998,-0.544320642437849,-0.288956627583381,0.248589632458812,1,1,0,0,0,1
"1414",49,25,1,-0.464007542190899,0.161285538944457,-0.773662358526828,-1.74878408476603,1,0,0,0,0,0
"1415",40,25,1,-0.598757373354108,0.641261836745212,0.52764120484351,-0.00111800028930401,0,0,0,0,1,0
"1416",45,25,1,0.147549383857512,1.29763967989154,-0.496687655130573,-2.19454669522085,0,0,0,0,0,0
"1417",61,25,1,0.448145161067747,-0.753541079940742,1.09114146347727,-0.717552855035919,0,0,0,0,0,0
"1418",48,26,1,0.116453268973694,-0.343304927974285,-0.563543618019324,0.200209448050479,1,1,0,1,0,1
"1419",28,26,1,-0.235969366376238,-0.281769505179316,0.783126491596953,1.34357852976237,0,1,0,1,1,0
"1420",63,26,1,1.14262506013967,-0.753541079940742,0.296033047693193,0.511543034964001,1,1,0,1,0,1
"1421",61,25,1,-0.101219535213028,0.272049299975401,-0.699643256757139,-0.823665150276266,0,0,0,0,0,1
"1422",29,25,1,-0.153046393352724,-1.73400548314058,2.05816521240385,0.256354066872413,0,1,1,0,0,1
"1423",62,26,1,0.551798877347139,-1.73400548314058,0.105016010868189,0.261676867899567,0,1,1,0,0,1
"1424",57,26,1,0.852394654557375,-1.73400548314058,-0.133755285163065,0.0697262756447927,0,1,1,0,0,1
"1425",64,26,1,-2.7132931854537,0.255639853896742,-1.27030665427184,-0.233773974110445,0,1,0,1,1,0
"1426",31,25,1,-0.723141832889378,1.64634040906303,0.205299955201316,-1.8739488078139,0,0,0,0,0,0
"1427",39,25,1,-2.04990940126559,0.272049299975401,-1.27030665427184,0.61075491066968,0,1,0,1,0,1
"1428",66,26,1,0.5414335057192,2.30271825220936,0.728209093509764,-0.903845128784407,1,0,0,0,1,0
"1429",67,25,1,-0.484738285446777,-1.73400548314058,-0.902598858383706,-0.190421557572077,1,1,1,0,1,0
"1430",64,25,1,-2.32977443521995,-0.134084490471392,-1.27030665427184,1.19864067184927,0,1,0,1,1,0
"1431",56,25,1,-2.55781261103461,-0.0151160064011193,-1.27030665427184,0.183836256449551,0,1,0,1,1,0
"1432",64,26,1,-1.9980825431259,-0.298178951257975,-1.27030665427184,0.826933843066763,0,1,0,1,1,0
"1433",45,25,1,1.03897134386028,0.0669312239921722,0.570620038129136,-0.563051297495255,0,0,0,0,1,0
"1434",56,25,1,0.883490769441192,0.231025684778755,0.475111519716634,0.609274241996474,0,1,0,1,1,0
"1435",50,26,1,1.37066323595433,-0.0971632367944108,-0.508626219932135,0.560722260945087,0,1,0,1,0,1
"1436",63,25,1,0.655452593626531,-0.343304927974285,-0.520564784733698,1.53920137188649,0,1,0,1,1,0
"1437",46,26,1,1.02860597223234,-1.73400548314058,0.964592676580707,-0.0715583819156901,0,1,1,0,0,1
"1438",43,25,1,0.873125397813253,0.313072915172046,0.401092417946945,0.600518875529405,1,1,0,0,1,0
"1439",63,25,1,-0.57802663009823,0.579726413950244,-0.432219405202134,-0.871924173105339,1,0,0,0,1,0
"1440",63,25,1,1.22554803316318,0.272049299975401,0.732984519430389,0.389532126564717,0,1,0,0,0,1
"1441",48,25,1,1.22554803316318,0.641261836745212,-0.723520386360265,-2.11321726240555,1,0,0,0,0,0
"1442",61,18,0,-0.0390273054453934,1.1171357730263,-0.0406344797108761,-1.91425543777197,0,0,0,0,0,0
"1443",61,18,1,-0.318892339399751,1.81453723136928,0.427357260510383,-1.45307995191956,1,0,0,0,0,1
"1444",60,17,1,-1.90479419847444,0.272049299975401,-1.27030665427184,0.31015992400289,0,1,0,1,1,0
"1445",61,18,1,-0.681680346377622,2.56937175098756,0.229177084804442,-2.05352512837219,0,0,0,0,0,0
"1446",61,18,0,-0.743872576145256,1.85556084656593,-0.546829627297136,-1.84782621473133,0,0,0,0,0,0
"1447",31,18,1,0.354856816416295,-0.0971632367944108,-0.733071238201515,-1.394682195417,1,0,0,0,0,0
"1448",61,18,0,-0.360353825911507,0.292561107573724,0.618374297335387,-0.285175211136825,1,1,0,1,0,0
"1449",28,18,1,-0.101219535213028,0.354096530368692,-0.785600923328391,-0.326853293784101,1,1,0,1,0,1
"1450",52,18,1,1.11152894525585,-0.4458639659659,0.74253537127164,-0.823665150276266,0,0,0,0,0,1
"1451",36,18,1,1.28774026293082,1.62582860146471,0.0811388812650638,-0.960332471517635,1,0,0,0,0,0
"1452",61,18,0,-0.7024110896335,1.09662396542798,-0.121816720361503,-0.255391456541735,0,0,0,0,0,1
"1453",51,18,1,0.821298539673557,0.620750029146889,0.176647399677566,0.254679745648789,1,1,0,1,1,0
"1454",25,18,1,-2.21575534731262,-0.0971632367944108,-1.27030665427184,1.19934303653116,0,1,0,1,1,0
"1455",61,18,1,-0.277430852887994,3.35292280124349,1.82178162933291,-1.95026959928989,1,0,0,0,1,0
"1456",56,18,1,-1.83223659707887,0.00539580119720355,-1.27030665427184,0.929483697795225,0,1,0,1,1,0
"1457",61,18,0,-0.215238623120359,0.148978454385464,-0.828579756614017,-0.0580314371538698,1,1,0,1,1,0
"1458",25,18,1,-0.32925771102769,0.706899621059845,-0.838130608455267,0.207736599838583,0,0,0,0,1,0
"1459",61,18,0,-2.34013980684789,0.723309067138504,-1.27030665427184,0.339709097770005,0,0,0,0,1,0
"1460",61,18,1,0.365222188044234,-0.408942712288918,-0.417893127440259,0.0654642538805723,0,0,0,0,0,0
"1461",61,18,1,0.137184012229572,-0.753541079940742,0.606435732533824,1.50314054056059,0,1,0,1,1,0
"1462",22,18,1,0.282299215020721,0.538702798753598,-0.565931330979637,0.204550920821338,0,0,0,0,1,0
"1463",41,18,1,0.79020242478974,0.354096530368692,-0.816641191812454,0.0585689686401406,0,0,0,0,1,0
"1464",20,18,1,0.893856141069131,-0.753541079940742,0.881022722969767,1.21919272492737,0,1,0,1,1,0
"1465",48,18,1,-0.733507204517317,2.22477338333574,0.260217353288505,-1.44046389971906,1,0,0,0,0,0
"1466",25,17,1,-0.743872576145256,3.12729291766194,-0.205386673972442,-1.20905083878886,1,0,0,0,0,0
"1467",56,18,1,-0.432911427307082,0.702797259540181,-1.08645275632777,-1.16136794979683,1,0,0,0,0,0
"1468",33,18,1,0.862760026185314,-0.523808834839526,1.73582396276166,0.0210887059840699,0,1,0,1,0,0
"1469",43,18,1,0.5414335057192,-0.343304927974285,0.253054214407567,0.0935332626495343,1,1,0,1,0,1
"1470",29,18,1,-0.0390273054453934,-0.138186851991057,-0.0167573501077506,-0.806932915726133,1,0,0,0,0,1
"1471",33,18,1,0.862760026185314,-0.298178951257975,-0.370138868234008,0.661835238789301,1,0,0,0,0,1
"1472",53,18,1,1.0182406006044,0.354096530368692,-0.88827258062183,-2.36896764357473,1,0,0,0,0,0
"1473",61,18,0,0.479241275951565,1.19508064189993,-0.391628284876821,-1.97117298884717,1,0,0,0,0,0
"1474",22,17,1,-2.14319774591704,-0.0151160064011193,-1.27030665427184,-0.403364469004594,0,1,0,0,1,0
"1475",41,17,1,0.79020242478974,0.0259076087955264,-1.01720908047871,-1.46498728980055,1,0,0,0,0,1
"1476",55,17,1,1.0700674587441,-0.753541079940742,-0.585033034662137,-0.688707094112755,1,0,0,0,0,1
"1477",57,17,1,0.261568471764842,-0.753541079940742,-0.446545682964009,0.0661523507661764,1,1,0,1,0,0
"1478",60,17,0,0.707279451766226,-0.261257697580994,0.565844612208511,-0.291525556985439,0,1,0,1,0,0
"1479",60,17,0,-2.07064014452147,-0.589446619154159,-1.27030665427184,1.54526509471882,0,1,0,1,1,0
"1480",60,17,1,-0.370719197539447,0.870994081846428,0.775963352716015,-1.04335914288373,0,1,0,1,0,0
"1481",60,17,0,1.11152894525585,-0.0971632367944108,0.596884880692574,-0.207926869320144,0,0,0,0,0,0
"1482",47,17,1,-0.235969366376238,-0.0971632367944108,-1.07451419152621,-2.55459900020286,1,0,0,0,0,0
"1483",60,17,0,0.893856141069131,-0.589446619154159,0.0739757423841263,-0.282258129419168,1,0,0,0,1,0
"1484",60,17,0,0.479241275951565,-0.507399388760868,-0.25075322021838,0.215930045501956,0,1,0,1,0,1
"1485",31,17,1,-0.339623082655629,0.928427143121732,-0.451321108884634,-2.30474267023656,1,0,0,0,0,0
"1486",59,17,1,1.03897134386028,-0.138186851991057,0.186198251518816,0.356742245978331,0,1,0,1,1,0
"1487",20,17,1,-0.194507879864481,-0.134084490471392,-0.293732053504006,-1.09828004606383,0,0,0,0,0,0
"1488",59,17,1,-0.546930515214412,1.50686011739444,1.22485338925477,-1.29043663603426,0,0,0,0,0,0
"1489",60,17,0,-0.163411764980663,0.542805160273263,0.393929279066008,-0.411659960378261,1,0,0,0,0,1
"1490",47,17,1,-0.153046393352724,-0.486887581162545,-0.396403710797446,-0.318848926060299,0,1,0,0,0,1
"1491",39,17,1,-0.318892339399751,1.05149798871167,0.112179149749127,-1.04058030606796,0,0,0,0,0,1
"1492",56,17,1,0.572529620603017,-0.384328543170931,-0.351037164551507,1.14932245960419,0,1,0,1,1,0
"1493",32,17,1,0.90422151269707,-0.503297027241204,0.0166706313366252,-0.380634654698748,1,0,0,0,1,0
"1494",60,17,0,0.603625735486835,-0.753541079940742,-0.0692870352346267,0.412207534239687,1,1,0,1,1,0
"1495",55,17,1,0.748740938277983,-0.507399388760868,-0.725908099320577,0.948793732000063,1,1,0,1,1,0
"1496",22,17,1,1.15299043176761,-0.343304927974285,0.171871973756941,-0.17206323946664,0,0,0,0,1,0
"1497",42,17,1,0.769471681533861,-0.343304927974285,4.76344399643797,1.08120885178748,0,1,0,0,0,0
"1498",41,17,1,0.458510532695686,-0.753541079940742,0.100240584947564,1.06465105760692,0,1,0,1,1,0
"1499",36,17,1,-0.287796224515933,0.276151661495065,-1.01959679343902,0.640168831847957,0,1,0,0,0,0
"1500",40,17,1,-0.733507204517317,0.23512804629842,-0.780825497407766,-1.47296892518151,1,0,0,0,0,0
"1501",51,17,1,-0.101219535213028,0.148978454385464,-0.587420747622449,-1.68029791151353,0,0,0,0,0,1
"1502",25,17,1,-0.267065481260055,0.723309067138504,1.7620888053251,0.84034802247677,0,1,0,1,1,0
"1503",47,17,1,-2.1328323742891,-0.507399388760868,-1.27030665427184,-0.161822191474997,0,1,0,1,0,1
"1504",60,17,0,0.956048370836766,0.272049299975401,-0.907374284304331,-0.545745628755198,1,1,0,1,0,0
"1505",60,17,0,-2.4748896380111,-0.0971632367944108,-1.27030665427184,0.312565597260068,0,1,0,1,1,0
"1506",27,17,1,-0.609122744982047,0.292561107573724,0.6589654176607,0.602826997466233,1,1,0,1,0,1
"1507",60,17,1,1.08043283037204,1.2566160646949,-0.924088275026519,-2.04628128114919,1,0,0,0,0,1
"1508",43,16,1,1.02860597223234,0.579726413950244,-0.828579756614017,0.270308801129704,0,0,0,0,0,1
"1509",54,17,1,-0.515834400330595,-0.954556794404306,-0.5969715994637,0.717839309170279,0,1,1,0,0,0
"1510",54,17,1,0.893856141069131,-0.753541079940742,-0.312833757186507,0.44877096871776,1,1,0,1,0,1
"1511",60,17,0,0.365222188044234,-0.302281312777639,-0.50385079401151,-0.479975091908999,1,0,0,0,0,1
"1512",40,17,1,-0.246334738004177,1.17456883430161,-0.186284970289941,-0.629828412076769,0,0,0,0,1,0
